CategoryId,Name,Link
3,Перманентный макияж,https://www.avito.ru/saratov/predlozheniya_uslug/krasota_zdorove/permanentnyy_makiyazh-ASgBAgICAkSYC6qfAaIr9JSQAw
3,Косметология,https://www.avito.ru/saratov/predlozheniya_uslug/krasota_zdorove/kosmetologiya-ASgBAgICAkSYC6qfAaIrkvCNAw
3,Эпиляция,https://www.avito.ru/saratov/predlozheniya_uslug/krasota_zdorove/epilyaciya-ASgBAgICAkSYC6qfAaIrlPCNAw
3,Макияж,https://www.avito.ru/saratov/predlozheniya_uslug/krasota_zdorove/makiyazh-ASgBAgICAkSYC6qfAaIr_rcC
3,"СПА-услуги, массаж",https://www.avito.ru/saratov/predlozheniya_uslug/krasota_zdorove/spa_uslugi_massazh-ASgBAgICAkSYC6qfAaIrgrgC
3,"Тату, пирсинг",https://www.avito.ru/saratov/predlozheniya_uslug/krasota_zdorove/tatu_pirsing-ASgBAgICAkSYC6qfAaIrhLgC
3,Психология,https://www.avito.ru/saratov/predlozheniya_uslug/krasota_zdorove/psihologiya-ASgBAgICAkSYC6qfAaIrlvCNAw
3,Диетология,https://www.avito.ru/saratov/predlozheniya_uslug/krasota_zdorove/dietologiya-ASgBAgICAkSYC6qfAaIrmvCNAw
3,Аренда рабочего места,https://www.avito.ru/saratov/predlozheniya_uslug/krasota_zdorove/arenda_rabochego_mesta-ASgBAgICAkSYC6qfAaIrmPCNAw
3,"Фитнес, йога",https://www.avito.ru/saratov/predlozheniya_uslug/krasota_zdorove/fitnes_joga-ASgBAgICAkSYC6qfAaIrrLeOAw
3,Другое,https://www.avito.ru/saratov/predlozheniya_uslug/krasota_zdorove/drugoe-ASgBAgICAkSYC6qfAaIriLgC
3,Телевизоры,https://www.avito.ru/saratov/predlozheniya_uslug/remont_i_obsluzhivanie_tehniki/televizor-ASgBAgICAkSYC7T3Ad4V2vcB
3,Мобильные устройства,https://www.avito.ru/saratov/predlozheniya_uslug/remont_i_obsluzhivanie_tehniki/mobilnyye_ustroystva-ASgBAgICAkSYC7T3Ad4V4vcB
3,"Фото-, аудио-, видеотехника",https://www.avito.ru/saratov/predlozheniya_uslug/remont_i_obsluzhivanie_tehniki/foto_audio_videotekhnika-ASgBAgICAkSYC7T3Ad4V5vcB
3,"Кондиционеры, вентиляция",https://www.avito.ru/saratov/predlozheniya_uslug/remont_i_obsluzhivanie_tehniki/kondicionery_ventilyaciya-ASgBAgICAkSYC7T3Ad4V0qCOAw
3,"Стиральные, сушильные машины",https://www.avito.ru/saratov/predlozheniya_uslug/remont_i_obsluzhivanie_tehniki/stiralnye_syshilnye_mashiny-ASgBAgICAkSYC7T3Ad4V1KCOAw
3,Посудомоечные машины,https://www.avito.ru/saratov/predlozheniya_uslug/remont_i_obsluzhivanie_tehniki/posudomoechnye_mashiny-ASgBAgICAkSYC7T3Ad4V1qCOAw
3,"Холодильники, морозильные камеры",https://www.avito.ru/saratov/predlozheniya_uslug/remont_i_obsluzhivanie_tehniki/holodilniki_morozilnye_kamery-ASgBAgICAkSYC7T3Ad4V2KCOAw
3,"Варочные панели, духовые шкафы",https://www.avito.ru/saratov/predlozheniya_uslug/remont_i_obsluzhivanie_tehniki/kuhonnye_plity_varochnye_paneli-ASgBAgICAkSYC7T3Ad4V2qCOAw
3,"Газовые котлы, водонагреватели",https://www.avito.ru/saratov/predlozheniya_uslug/remont_i_obsluzhivanie_tehniki/gazovye_kotly_vodonagrevateli-ASgBAgICAkSYC7T3Ad4V3KCOAw
3,Кофемашины,https://www.avito.ru/saratov/predlozheniya_uslug/remont_i_obsluzhivanie_tehniki/kofemashiny-ASgBAgICAkSYC7T3Ad4V3qCOAw
3,"Швейные машины, оверлоки",https://www.avito.ru/saratov/predlozheniya_uslug/remont_i_obsluzhivanie_tehniki/shvejnye%20mashiny_overloki-ASgBAgICAkSYC7T3Ad4V4KCOAw
3,Другое,https://www.avito.ru/saratov/predlozheniya_uslug/remont_i_obsluzhivanie_tehniki/drugoe-ASgBAgICAkSYC7T3Ad4V7KCOAw
3,Компьютеры,https://www.avito.ru/saratov/predlozheniya_uslug/komp%27yuternaya_pomoshch%27/komp%27yutery-ASgBAgICAkSYC_78jQOwvhOA_Y0D
3,Принтеры,https://www.avito.ru/saratov/predlozheniya_uslug/komp%27yuternaya_pomoshch%27/printery-ASgBAgICAkSYC_78jQOwvhOC_Y0D
3,Оборудование для майнинга,https://www.avito.ru/saratov/predlozheniya_uslug/komp%27yuternaya_pomoshch%27/oborudovanie_dlya_majninga-ASgBAgICAkSYC_78jQOwvhOE_Y0D
3,Игровые приставки,https://www.avito.ru/saratov/predlozheniya_uslug/komp%27yuternaya_pomoshch%27/igrovye%20_pristavki-ASgBAgICAkSYC_78jQOwvhOG_Y0D
3,ОС и программы,https://www.avito.ru/saratov/predlozheniya_uslug/komp%27yuternaya_pomoshch%27/OS_i_programmy-ASgBAgICAkSYC_78jQOwvhOI_Y0D
3,Интернет и другие сети,https://www.avito.ru/saratov/predlozheniya_uslug/komp%27yuternaya_pomoshch%27/internet_i_drugie_seti-ASgBAgICAkSYC_78jQOwvhOK_Y0D
3,Монтаж и установка техники,https://www.avito.ru/saratov/predlozheniya_uslug/ustanovka_tehniki-ASgBAgICAUSYC9r1AQ
3,Аренда оборудования,https://www.avito.ru/saratov/predlozheniya_uslug/oborudovanie_proizvodstvo/arenda_oborudovaniya-ASgBAgICAkSYC7SfAaALhKAB
3,"Производство, обработка",https://www.avito.ru/saratov/predlozheniya_uslug/oborudovanie_proizvodstvo/proizvodstvo_obrabotka-ASgBAgICAkSYC7SfAaALiKAB
3,Предметы школы и вуза,https://www.avito.ru/saratov/predlozheniya_uslug/obuchenie_kursy/predmeti_shkoli_i_vuza-ASgBAgICAkSYC7afAaQrkrgC
3,Иностранные языки,https://www.avito.ru/saratov/predlozheniya_uslug/obuchenie_kursy/inostrannie_yaziki-ASgBAgICAkSYC7afAaQrjrgC
3,"Детское развитие, логопеды",https://www.avito.ru/saratov/predlozheniya_uslug/obuchenie_kursy/detskoe_razvitie_logopedi-ASgBAgICAkSYC7afAaQrjLgC
3,"IT, бизнес",https://www.avito.ru/saratov/predlozheniya_uslug/obuchenie_kursy/it_biznes-ASgBAgICAkSYC7afAaQrsPCNAw
3,"Дизайн, рисование",https://www.avito.ru/saratov/predlozheniya_uslug/obuchenie_kursy/dizajn_risovanie-ASgBAgICAkSYC7afAaQrlrgC
3,"Красота, здоровье",https://www.avito.ru/saratov/predlozheniya_uslug/obuchenie_kursy/krasota_i_zdorov%27e-ASgBAgICAkSYC7afAaQrsvCNAw
3,"Спорт, танцы",https://www.avito.ru/saratov/predlozheniya_uslug/obuchenie_kursy/sport_tanzi-ASgBAgICAkSYC7afAaQrmLgC
3,Вождение,https://www.avito.ru/saratov/predlozheniya_uslug/obuchenie_kursy/vozhdenie-ASgBAgICAkSYC7afAaQrirgC
3,"Музыка, театр",https://www.avito.ru/saratov/predlozheniya_uslug/obuchenie_kursy/muzika_teatr-ASgBAgICAkSYC7afAaQrkLgC
3,Профессиональная подготовка,https://www.avito.ru/saratov/predlozheniya_uslug/obuchenie_kursy/proffesionalnaya_podgotovka-ASgBAgICAkSYC7afAaQrlLgC
3,Другое,https://www.avito.ru/saratov/predlozheniya_uslug/obuchenie_kursy/drugoe-ASgBAgICAkSYC7afAaQrmrgC
3,"Бухгалтерия, финансы",https://www.avito.ru/saratov/predlozheniya_uslug/delovye_uslugi/buhgalteriya_finansy-ASgBAgICAkSYC7KfAZ4L9p8B
3,Консультирование,https://www.avito.ru/saratov/predlozheniya_uslug/delovye_uslugi/konsultirovanie-ASgBAgICAkSYC7KfAZ4L~J8B
3,Консультации по недвижимости,https://www.avito.ru/saratov/predlozheniya_uslug/delovye_uslugi/konsultatsii_po_nedvizhimosti-ASgBAgICAkSYC7KfAZ4LxPORAw
3,"Полиграфия, наружная реклама",https://www.avito.ru/saratov/predlozheniya_uslug/delovye_uslugi/poligrafiya_naruzhnaya_reklama-ASgBAgICAkSYC7KfAZ4LxvORAw
3,Юридические услуги,https://www.avito.ru/saratov/predlozheniya_uslug/delovye_uslugi/yuridicheskie_uslugi-ASgBAgICAkSYC7KfAZ4LgqAB
3,Страхование,https://www.avito.ru/saratov/predlozheniya_uslug/delovye_uslugi/strakhovanie-ASgBAgICAkSYC7KfAZ4LkJSBAw
3,"Реклама, PR, маркетинг",https://www.avito.ru/saratov/predlozheniya_uslug/IT_dizayn_marketing/reklama_pr_marketing-ASgBAgICAkSYC6afAbYVrqSOAw
3,Дизайн,https://www.avito.ru/saratov/predlozheniya_uslug/IT_dizayn_marketing/dizayn-ASgBAgICAkSYC6afAbYVwvORAw
3,"Программирование, настройка CRM",https://www.avito.ru/saratov/predlozheniya_uslug/IT_dizayn_marketing/programmirovanie_nastrojka_CRM-ASgBAgICAkSYC6afAbYVsKSOAw
3,Создание сайтов и приложений,https://www.avito.ru/saratov/predlozheniya_uslug/IT_dizayn_marketing/cozdanie_sajtov_i_prilozhenij-ASgBAgICAkSYC6afAbYVxKSOAw
3,"Тексты, переводы",https://www.avito.ru/saratov/predlozheniya_uslug/IT_dizayn_marketing/teksty_perevody-ASgBAgICAkSYC6afAbYVmoyQAw
3,"Маркетплейсы, сервисы объявлений",https://www.avito.ru/saratov/predlozheniya_uslug/IT_dizayn_marketing/marketplejsy_servisy_obyavlenij-ASgBAgICAkSYC6afAbYVoIyQAw
3,"Продвижение, соцсети",https://www.avito.ru/saratov/predlozheniya_uslug/IT_dizayn_marketing/prodvizhenie_socseti-ASgBAgICAkSYC6afAbYVnoyQAw
3,"SEO, контекстная реклама",https://www.avito.ru/saratov/predlozheniya_uslug/IT_dizayn_marketing/SEO_kontekstnaya_reklama-ASgBAgICAkSYC6afAbYVooyQAw
3,Вывоз мусора и вторсырья,https://www.avito.ru/saratov/predlozheniya_uslug/vyvoz_musora-ASgBAgICAUSYC5zLjQM
3,Генеральная уборка,https://www.avito.ru/saratov/predlozheniya_uslug/uborka_klining/generalnaya_uborka-ASgBAgICAkSYC7L3AdoVvPcB
3,"Дезинфекция, дезинсекция",https://www.avito.ru/saratov/predlozheniya_uslug/uborka_klining/dezinfekciya_dezinsekciya-ASgBAgICAkSYC7L3AdoVvvcB
3,Мойка окон,https://www.avito.ru/saratov/predlozheniya_uslug/uborka_klining/moyka_okon-ASgBAgICAkSYC7L3AdoVwPcB
3,Простая уборка,https://www.avito.ru/saratov/predlozheniya_uslug/uborka_klining/prostaya_uborka-ASgBAgICAkSYC7L3AdoVwvcB
3,Чистка ковров,https://www.avito.ru/saratov/predlozheniya_uslug/uborka_klining/chistka_kovrov-ASgBAgICAkSYC7L3AdoVxvcB
3,Чистка мягкой мебели,https://www.avito.ru/saratov/predlozheniya_uslug/uborka_klining/chistka_myagkoy_mebeli-ASgBAgICAkSYC7L3AdoVyPcB
3,Изготовление ключей,https://www.avito.ru/saratov/predlozheniya_uslug/bytovye_uslugi/izgotovlenie_klyuchey-ASgBAgICAkSYC7CfAZwL4p8B
3,Пошив и ремонт одежды,https://www.avito.ru/saratov/predlozheniya_uslug/bytovye_uslugi/poshiv_i_remont_odezhdy-ASgBAgICAkSYC7CfAZwL5p8B
3,Ремонт часов,https://www.avito.ru/saratov/predlozheniya_uslug/bytovye_uslugi/remont_chasov-ASgBAgICAkSYC7CfAZwL6p8B
3,"Химчистка, стирка",https://www.avito.ru/saratov/predlozheniya_uslug/bytovye_uslugi/himchistka_stirka-ASgBAgICAkSYC7CfAZwL8p8B
3,Ювелирные услуги,https://www.avito.ru/saratov/predlozheniya_uslug/bytovye_uslugi/yuvelirnye_uslugi-ASgBAgICAkSYC7CfAZwL9J8B
3,"Праздники, мероприятия",https://www.avito.ru/saratov/predlozheniya_uslug/prazdniki_meropriyatiya-ASgBAgICAUSYC7yfAQ
3,Доставка готовой еды,https://www.avito.ru/saratov/predlozheniya_uslug/dostavka_edy_i_produktov-ASgBAgICAUSYC7qfAQ?f=ASgBAgICAkSYC7qfAd7DDa7hOQ
3,Другое,https://www.avito.ru/saratov/predlozheniya_uslug/dostavka_edy_i_produktov-ASgBAgICAUSYC7qfAQ?f=ASgBAgICAkSYC7qfAd7DDbDhOQ
3,Фото и видеосъёмка,https://www.avito.ru/saratov/predlozheniya_uslug/foto-_i_videosemka-ASgBAgICAUSYC8ifAQ
3,"Няни, сиделки",https://www.avito.ru/saratov/predlozheniya_uslug/nyani_sidelki-ASgBAgICAUSYC6ifAQ
3,Уход за животными,https://www.avito.ru/saratov/predlozheniya_uslug/uhod_za_zhivotnymi-ASgBAgICAUSYC8afAQ
3,Искусство,https://www.avito.ru/saratov/predlozheniya_uslug/iskusstvo-ASgBAgICAUSYC9ifAQ
3,"Охрана, безопасность",https://www.avito.ru/saratov/predlozheniya_uslug/ohrana_bezopasnost-ASgBAgICAUSYC7ifAQ
3,Другое,https://www.avito.ru/saratov/predlozheniya_uslug/drugoe-ASgBAgICAUSYC8qfAQ
4,Женская одежда,https://www.avito.ru/saratov/odezhda_obuv_aksessuary/zhenskaya_odezhda-ASgBAgICAUTeAtYL
4,Женская обувь,https://www.avito.ru/saratov/odezhda_obuv_aksessuary/obuv_zhenskaya-ASgBAgICAUTeAryp1gI
4,Мужская одежда,https://www.avito.ru/saratov/odezhda_obuv_aksessuary/muzhskaya_odezhda-ASgBAgICAUTeAtgL
4,Мужская обувь,https://www.avito.ru/saratov/odezhda_obuv_aksessuary/obuv_muzhskaya-ASgBAgICAUTeArqp1gI
4,"Сумки, рюкзаки и чемоданы",https://www.avito.ru/saratov/odezhda_obuv_aksessuary/sumki_ryukzaki_i_chemodany-ASgBAgICAUTeArip1gI
4,Аксессуары,https://www.avito.ru/saratov/odezhda_obuv_aksessuary/kupit-aksessuary-ASgBAgICAUTeAtoL
4,Для девочек,https://www.avito.ru/saratov/detskaya_odezhda_i_obuv/odezhda-dlya_devochek-ASgBAgICAUTkAuwL
4,Для мальчиков,https://www.avito.ru/saratov/detskaya_odezhda_i_obuv/odezhda-dlya_malchikov-ASgBAgICAUTkAu4L
4,Детские коляски,https://www.avito.ru/saratov/tovary_dlya_detey_i_igrushki/detskie_kolyaski-ASgBAgICAUT~AZgJ
4,Детская мебель,https://www.avito.ru/saratov/tovary_dlya_detey_i_igrushki/detskaya_mebel-ASgBAgICAUT~AZQJ
4,Велосипеды и самокаты,https://www.avito.ru/saratov/tovary_dlya_detey_i_igrushki/velosipedy_i_samokaty-ASgBAgICAUT~AaCGAQ
4,Товары для кормления,https://www.avito.ru/saratov/tovary_dlya_detey_i_igrushki/tovary_dlya_kormleniya-ASgBAgICAUT~AZJM
4,Автомобильные кресла,https://www.avito.ru/saratov/tovary_dlya_detey_i_igrushki/avtomobilnye_kresla-ASgBAgICAUT~AZIJ
4,Постельные принадлежности,https://www.avito.ru/saratov/tovary_dlya_detey_i_igrushki/postelnye_prinadlezhnosti-ASgBAgICAUT~AcRP
4,Игрушки,https://www.avito.ru/saratov/tovary_dlya_detey_i_igrushki/igrushki-ASgBAgICAUT~AZYJ
4,Товары для купания,https://www.avito.ru/saratov/tovary_dlya_detey_i_igrushki/tovary_dlya_kupaniya-ASgBAgICAUT~AcZP
4,Товары для школы,https://www.avito.ru/saratov/tovary_dlya_detey_i_igrushki/tovary_dlya_shkoly-ASgBAgICAUT~AchP
4,Приборы и аксессуары,https://www.avito.ru/saratov/krasota_i_zdorove/pribory_i_aksessuary-ASgBAgICAUSEAqAJ
4,Парфюмерия,https://www.avito.ru/saratov/krasota_i_zdorove/parfyumeriya-ASgBAgICAUSEAqYJ
4,Средства гигиены,https://www.avito.ru/saratov/krasota_i_zdorove/sredstva_gigieny-ASgBAgICAUSEAqoJ
4,Косметика,https://www.avito.ru/saratov/krasota_i_zdorove/kosmetika-ASgBAgICAUSEAqIJ
4,Средства для волос,https://www.avito.ru/saratov/krasota_i_zdorove/sredstva_dlya_volos-ASgBAgICAUSEAspP
4,Медицинские изделия,https://www.avito.ru/saratov/krasota_i_zdorove/meditsinskie_izdeliya-ASgBAgICAUSEAqgJ
4,Другое,https://www.avito.ru/saratov/krasota_i_zdorove/drugoe-ASgBAgICAUSEAri~Ag
4,Ювелирные изделия,https://www.avito.ru/saratov/chasy_i_ukrasheniya/yuvelirnye_izdeliya-ASgBAgICAUTQAYgG
4,Часы,https://www.avito.ru/saratov/chasy_i_ukrasheniya/chasy-ASgBAgICAUTQAYYG
4,Бижутерия,https://www.avito.ru/saratov/chasy_i_ukrasheniya/bizhuteriya-ASgBAgICAUTQAYoG
5,Двери,https://www.avito.ru/saratov/remont_i_stroitelstvo/dveri-ASgBAgICAURYnEs
5,Инструменты,https://www.avito.ru/saratov/remont_i_stroitelstvo/instrumenty-ASgBAgICAURYoks
5,Камины и обогреватели,https://www.avito.ru/saratov/remont_i_stroitelstvo/kaminy_i_obogrevateli-ASgBAgICAURYlgI
5,Окна и балконы,https://www.avito.ru/saratov/remont_i_stroitelstvo/okna_i_balkony-ASgBAgICAURYoEs
5,Потолки,https://www.avito.ru/saratov/remont_i_stroitelstvo/potolki-ASgBAgICAURYnks
5,Для сада и дачи,https://www.avito.ru/saratov/remont_i_stroitelstvo/dlya_sada_i_dachi-ASgBAgICAURYnAI
5,"Сантехника, водоснабжение и сауна",https://www.avito.ru/saratov/remont_i_stroitelstvo/santehnika_i_sauna-ASgBAgICAURYngI
5,Стройматериалы,https://www.avito.ru/saratov/remont_i_stroitelstvo/stroymaterialy-ASgBAgICAURYoAI
5,Готовые строения и срубы,https://www.avito.ru/saratov/remont_i_stroitelstvo/gotovye_stroeniya_i_sruby-ASgBAgICAURYlrI6
5,"Ворота, заборы и ограждения",https://www.avito.ru/saratov/remont_i_stroitelstvo/vorota_zabory_i_ograzhdeniya-ASgBAgICAURYkpmPAw
5,"Кровати, диваны и кресла",https://www.avito.ru/saratov/mebel_i_interer/myagkaya_mebel-ASgBAgICAURaqgI
5,"Шкафы, комоды и стеллажи",https://www.avito.ru/saratov/mebel_i_interer/shkafy_komodyi_stellazhi-ASgBAgICAURaqAI
5,Столы и стулья,https://www.avito.ru/saratov/mebel_i_interer/stoly_i_stulya-ASgBAgICAURasAI
5,Текстиль и ковры,https://www.avito.ru/saratov/mebel_i_interer/tekstil_i_kovry-ASgBAgICAURasgI
5,Кухонные гарнитуры,https://www.avito.ru/saratov/mebel_i_interer/kuhonnye_garnitury-ASgBAgICAURazk8
5,"Предметы интерьера, искусство",https://www.avito.ru/saratov/mebel_i_interer/predmety_interera_iskusstvo-ASgBAgICAURapAI
5,Освещение,https://www.avito.ru/saratov/mebel_i_interer/osveschenie-ASgBAgICAURarAI
5,Компьютерные столы и кресла,https://www.avito.ru/saratov/mebel_i_interer/kompyuternye_stoly_i_kresla-ASgBAgICAURa0E8
5,Подставки и тумбы,https://www.avito.ru/saratov/mebel_i_interer/podstavki_i_tumby-ASgBAgICAURargI
5,Другое,https://www.avito.ru/saratov/mebel_i_interer/drugoe-ASgBAgICAURatgI
5,Для кухни,https://www.avito.ru/saratov/bytovaya_tehnika/dlya_kuhni-ASgBAgICAURglk8
5,Для дома,https://www.avito.ru/saratov/bytovaya_tehnika/dlya_doma-ASgBAgICAURgpE8
5,Климатическое оборудование,https://www.avito.ru/saratov/bytovaya_tehnika/klimaticheskoe_oborudovanie-ASgBAgICAURguE8
5,Для индивидуального ухода,https://www.avito.ru/saratov/bytovaya_tehnika/dlya_individualnogo_uhoda-ASgBAgICAURgrk8
5,Другое,https://www.avito.ru/saratov/bytovaya_tehnika/drugoe-ASgBAgICAURgvgs
5,Продукты питания,https://www.avito.ru/saratov/produkty_pitaniya
5,Комнатные растения,https://www.avito.ru/saratov/rasteniya/komnatnye_rasteniya-ASgBAgICAUT8lRW0zpED
5,Букеты,https://www.avito.ru/saratov/rasteniya/bukety-ASgBAgICAUT8lRW2zpED
5,Садовые растения,https://www.avito.ru/saratov/rasteniya/sadovye_rasteniya-ASgBAgICAUT8lRW4zpED
5,"Семена, луковицы, клубни",https://www.avito.ru/saratov/rasteniya/semena__lukovicy__klubni-ASgBAgICAUT8lRW6zpED
5,Товары для ухода за растениями,https://www.avito.ru/saratov/rasteniya/tovary_dlya_ukhoda_za_rasteniyami-ASgBAgICAUT8lRW8zpED
5,Панно и искусственные растения,https://www.avito.ru/saratov/rasteniya/panno_i_iskusstvennye_rasteniya-ASgBAgICAUT8lRW~zpED
5,Другое,https://www.avito.ru/saratov/rasteniya/drugoe-ASgBAgICAUT8lRXAzpED
5,Посуда,https://www.avito.ru/saratov/posuda_i_tovary_dlya_kuhni/posuda-ASgBAgICAURmzAI
5,Товары для кухни,https://www.avito.ru/saratov/posuda_i_tovary_dlya_kuhni/tovary_dlya_kuhni-ASgBAgICAURmzgI
6,Для автомобилей,https://www.avito.ru/saratov/zapchasti_i_aksessuary/zapchasti/dlya_avtomobiley-ASgBAgICAkQKJKwJ~GM
6,Для мототехники,https://www.avito.ru/saratov/zapchasti_i_aksessuary/zapchasti/dlya_mototehniki-ASgBAgICAkQKJKwJgmQ
6,Для грузовиков и спецтехники,https://www.avito.ru/saratov/zapchasti_i_aksessuary/zapchasti/dlya_gruzovikov_i_spetstehniki-ASgBAgICAkQKJKwJjGQ
6,Для водного транспорта,https://www.avito.ru/saratov/zapchasti_i_aksessuary/zapchasti/dlya_vodnogo_transporta-ASgBAgICAkQKJKwJlmQ
6,Шины,https://www.avito.ru/saratov/zapchasti_i_aksessuary/shiny_diski_i_kolesa/shiny-ASgBAgICAkQKJooLgJ0B
6,Шины для грузовиков и спецтехники,https://www.avito.ru/saratov/zapchasti_i_aksessuary/shiny_diski_i_kolesa/shiny_dlya_gruzovikov_i_spectekhniki-ASgBAgICAkQKJooLzuzbAg
6,Мотошины,https://www.avito.ru/saratov/zapchasti_i_aksessuary/shiny_diski_i_kolesa/motoshiny-ASgBAgICAkQKJooL_pwB
6,Диски,https://www.avito.ru/saratov/zapchasti_i_aksessuary/shiny_diski_i_kolesa/diski-ASgBAgICAkQKJooL_JwB
6,Колпаки,https://www.avito.ru/saratov/zapchasti_i_aksessuary/shiny_diski_i_kolesa/kolpaki-ASgBAgICAkQKJooL~JwB
6,Колёса,https://www.avito.ru/saratov/zapchasti_i_aksessuary/shiny_diski_i_kolesa/kolesa-ASgBAgICAkQKJooL~pwB
6,Аудио- и видеотехника,https://www.avito.ru/saratov/zapchasti_i_aksessuary/audio-_i_videotehnika-ASgBAgICAUQKKA
6,Аксессуары,https://www.avito.ru/saratov/zapchasti_i_aksessuary/aksessuary-ASgBAgICAUQKnk0
6,Багажники и фаркопы,https://www.avito.ru/saratov/zapchasti_i_aksessuary/bagazhniki_i_farkopy-ASgBAgICAUQKyE0
6,Инструменты,https://www.avito.ru/saratov/zapchasti_i_aksessuary/instrumenty-ASgBAgICAUQKxk0
6,Прицепы,https://www.avito.ru/saratov/zapchasti_i_aksessuary/pritsepy-ASgBAgICAUQKyk0
6,Экипировка,https://www.avito.ru/saratov/zapchasti_i_aksessuary/ekipirovka-ASgBAgICAUQKoGQ
6,Масла и автохимия,https://www.avito.ru/saratov/zapchasti_i_aksessuary/zapchasti_i_aksessuary/masla_i_avtohimiya-ASgBAgICAUQKnE0
6,Автосигнализации,https://www.avito.ru/saratov/zapchasti_i_aksessuary/protivougonnye_ustroystva/avtosignalizatsii-ASgBAgICAkQKoE3kDN61AQ
6,Иммобилайзеры,https://www.avito.ru/saratov/zapchasti_i_aksessuary/protivougonnye_ustroystva/immobilayzery-ASgBAgICAkQKoE3kDOC1AQ
6,Механические блокираторы,https://www.avito.ru/saratov/zapchasti_i_aksessuary/protivougonnye_ustroystva/mehanicheskie_blokiratory-ASgBAgICAkQKoE3kDOK1AQ
6,Спутниковые системы,https://www.avito.ru/saratov/zapchasti_i_aksessuary/protivougonnye_ustroystva/sputnikovye_sistemy-ASgBAgICAkQKoE3kDOS1AQ
6,GPS-навигаторы,https://www.avito.ru/saratov/zapchasti_i_aksessuary/gps-navigatory-ASgBAgICAUQKKg
7,Мобильные телефоны,https://www.avito.ru/saratov/telefony/mobile-ASgBAgICAUSwwQ2I_Dc
7,Аксессуары,https://www.avito.ru/saratov/telefony/aksessuari-ASgBAgICAUSwwQ2O_Dc
7,Рации,https://www.avito.ru/saratov/telefony/ratsiya-ASgBAgICAUSwwQ2K_Dc
7,Стационарные телефоны,https://www.avito.ru/saratov/telefony/statsionarnye_telefoni-ASgBAgICAUSwwQ2M_Dc
7,Телевизоры и проекторы,https://www.avito.ru/saratov/audio_i_video/televizory_i_proektory-ASgBAgICAUSIArgJ
7,Наушники,https://www.avito.ru/saratov/audio_i_video/naushniki-ASgBAgICAUSIAtRO
7,"Акустика, колонки, сабвуферы",https://www.avito.ru/saratov/audio_i_video/akustika_kolonki_sabvufery-ASgBAgICAUSIAsxO
7,Аксессуары,https://www.avito.ru/saratov/audio_i_video/aksessuary-ASgBAgICAUSIArwJ
7,"Музыкальные центры, магнитолы",https://www.avito.ru/saratov/audio_i_video/muzykalnye_tsentry_magnitoly-ASgBAgICAUSIAtJO
